wavelength,kabs,ksca,gsca,kext,Av
1.2879162,895.19543,3356.781,0.34873046,4251.97643,0.353634117617813
1.2904702,893.38151,3347.232,0.34858012,4240.61351,0.352689070942716
1.2930293,891.63069,3337.718,0.34842791,4229.34869,0.351752183180893
1.2955934,889.88665,3328.2639,0.3482745,4218.15055,0.350820841151356
1.2981626,888.13541,3318.8755,0.34812099,4207.01091,0.349894364528818
1.300737,886.39682,3309.5456,0.34796756,4195.94242,0.34897380540556
1.3033164,884.67424,3300.292,0.34781216,4184.96624,0.348060923645039
1.305901,882.99702,3291.0537,0.34765777,4174.05072,0.347153086937313
1.3084906,881.33773,3281.896,0.34750183,4163.23373,0.346253444905682
1.3110855,879.73337,3272.7878,0.3473431,4152.52117,0.345362488249314
1.3136854,878.1127,3263.7205,0.34718341,4141.8332,0.344473576727273
1.3162905,876.47381,3254.758,0.34702529,4131.23181,0.343591866007589
1.3189008,874.96086,3245.7895,0.34686125,4120.75036,0.342720130619794
1.3215163,873.3955,3236.8878,0.34669825,4110.2833,0.34184959203895
1.3241369,871.85106,3228.08,0.34653243,4099.93106,0.34098860296292
1.3267627,870.38772,3219.265,0.34636458,4089.65272,0.340133760101884
1.3293938,868.91804,3210.5367,0.34619385,4079.45474,0.339285600729848
1.3320301,867.4332,3201.8692,0.34601966,4069.3024,0.338441237206963
1.3346715,866.04824,3193.199,0.34584373,4059.24724,0.337604956081551
1.3373183,864.58052,3184.6255,0.34566488,4049.20602,0.336769834336884
1.3399703,863.20935,3176.0377,0.34548026,4039.24705,0.335941553271287
1.3426275,861.85547,3167.4924,0.34529525,4029.34787,0.335118244901151
1.34529,860.49429,3158.989,0.34510683,4019.48329,0.334297814190539
1.3479578,859.15508,3150.5011,0.34491445,4009.65618,0.333480499835487
1.3506309,857.79345,3142.0612,0.34471816,3999.85465,0.332665312952418
1.3533092,856.48593,3133.611,0.34452099,3990.09693,0.33185376971859
1.3559929,855.20195,3125.1664,0.34432041,3980.36835,0.331044650039633
1.3586819,853.90691,3116.7721,0.3441161,3970.67901,0.330238793925986
1.3613763,852.63625,3108.3574,0.34391065,3960.99365,0.329433268826353
1.364076,851.40203,3099.9486,0.34370028,3951.35063,0.328631265117017
1.366781,850.15614,3091.5441,0.34348602,3941.70024,0.327828648449568
1.3694914,848.94679,3083.1501,0.34326797,3932.09689,0.327029944068362
1.3722072,847.78066,3074.7291,0.34304614,3922.50976,0.32623258869402
1.3749284,846.5699,3066.329,0.34281983,3912.8989,0.325433259710993
1.3776549,845.45566,3057.8695,0.34258854,3903.32516,0.324637017974252
1.3803869,844.28637,3049.341,0.34235316,3893.62737,0.323830459079594
1.3831243,843.12573,3040.7846,0.34211262,3883.91033,0.323022299174941
1.3858671,842.03927,3032.1681,0.34186558,3874.20737,0.322215310294741
1.3886154,840.88736,3023.54,0.34161383,3864.42736,0.321401913216093
1.3913691,839.7445,3014.8692,0.34135404,3854.6137,0.320585717488804
1.3941282,838.64661,3006.1058,0.34108917,3844.75241,0.319765560405354
1.3968929,837.49889,2997.2969,0.34081534,3834.79579,0.318937474787731
1.399663,836.3866,2988.4383,0.34053677,3824.8249,0.318108202343478
1.4024386,835.23967,2979.5175,0.34025222,3814.75717,0.317270875779331
1.4052197,834.01835,2970.56,0.33996074,3804.57835,0.316424309932048
1.4080063,832.89783,2961.4669,0.33966265,3794.36473,0.315574849791371
1.4107985,831.7494,2952.302,0.33935884,3784.0514,0.314717096834765
1.4135962,830.6387,2943.0364,0.33904947,3773.6751,0.313854106704164
1.4163994,829.45272,2933.7304,0.3387355,3763.18312,0.312981495543108
1.4192082,828.26496,2924.3557,0.33841526,3752.62066,0.312103022606236
1.4220226,827.02926,2914.9191,0.33808955,3741.94836,0.311215414347916
1.4248426,825.78211,2905.4192,0.33776014,3731.20131,0.310321589180652
1.4276681,824.51326,2895.8509,0.33742649,3720.36416,0.309420270454917
1.4304993,823.19775,2886.2179,0.33708955,3709.41565,0.308509689990322
1.433336,821.89179,2876.5273,0.3367497,3698.41909,0.307595113238439
1.4361784,820.62165,2866.8101,0.3364119,3687.43175,0.306681303307967
1.4390264,819.37524,2857.0409,0.33606975,3676.41614,0.305765142179959
1.4418801,818.02663,2847.2593,0.33573025,3665.28593,0.304839449844395
1.4447394,816.70001,2837.4348,0.33538826,3654.13481,0.303912018437714
1.4476044,815.3413,2827.5497,0.33504882,3642.891,0.302976878063943
1.4504751,813.97383,2817.6912,0.33471378,3631.66503,0.302043221431384
1.4533515,812.56527,2807.7977,0.33438077,3620.36297,0.301103236442953
1.4562336,811.14031,2797.9107,0.33405106,3609.05101,0.300162428077953
1.4591214,809.6919,2788.0707,0.33372794,3597.7626,0.299223578351154
1.4620149,808.26844,2778.27,0.33341047,3586.53844,0.29829007225512
1.4649141,806.88789,2768.4957,0.33309964,3575.38359,0.297362330626761
1.4678192,805.49903,2758.7593,0.33279672,3564.25833,0.296437049979482
1.4707299,804.05464,2749.0871,0.33250142,3553.14174,0.29551249041047
1.4736465,802.63534,2739.4556,0.33221595,3542.09094,0.294593402553021
1.4765688,801.22894,2729.8915,0.33193657,3531.12044,0.29368099319441
1.4794969,799.83678,2720.376,0.33166675,3520.21278,0.292773810197778
1.4824308,798.43663,2710.9264,0.33140591,3509.36303,0.291871443538228
1.4853706,797.0416,2701.5591,0.33115272,3498.6007,0.290976347543291
1.4883162,795.641,2692.2908,0.3309084,3487.9318,0.290089022060762
1.4912676,794.09091,2683.1459,0.33066932,3477.23681,0.28919952668988
1.4942248,792.4798,2674.1021,0.33043495,3466.5819,0.288313364746563
1.497188,790.92037,2665.1242,0.33020698,3456.04457,0.287436981855467
1.500157,789.34431,2656.2386,0.32998722,3445.58291,0.286566892389115
1.5031319,787.79435,2647.4222,0.32977235,3435.21655,0.285704728961857
1.5061127,786.22849,2638.6987,0.32956463,3424.92719,0.284848969574581
1.5090994,784.65836,2630.0927,0.329364,3414.75106,0.28400262745285
1.512092,783.15956,2621.5191,0.32916915,3404.67866,0.283164912487837
1.5150906,781.66501,2613.0378,0.32897852,3394.70281,0.282335227523606
1.5180951,780.13555,2604.6556,0.32879283,3384.79115,0.281510881199977
1.5211056,778.62472,2596.2744,0.32861042,3374.89912,0.280688167490696
1.524122,777.07801,2588.0255,0.32843424,3365.10351,0.279873472970181
1.5271444,775.58291,2579.8166,0.32826348,3355.39951,0.279066397593857
1.5301728,774.09288,2571.6904,0.32809612,3345.78328,0.278266621991418
1.5332073,772.57959,2563.64,0.32793373,3336.21959,0.27747121610665
1.5362477,771.12409,2555.5942,0.32777634,3326.71829,0.276680999157652
1.5392942,769.61668,2547.6884,0.32762696,3317.30508,0.275898108596733
1.5423467,768.20565,2539.7798,0.32747903,3307.98545,0.275123001023623
1.5454052,766.68943,2532.0042,0.32733762,3298.69363,0.274350206390149
1.5484699,765.29526,2524.2318,0.32720078,3289.52706,0.273587828717813
1.5515406,763.83891,2516.5028,0.32706853,3280.34171,0.272823889125076
1.5546174,762.42706,2508.8207,0.32694181,3271.24776,0.272067551210966
1.5577003,760.97358,2501.228,0.32681861,3262.20158,0.271315186296725
1.5607893,759.56332,2493.6842,0.32670048,3253.24752,0.270570482943043
1.5638844,758.17063,2486.2003,0.32658574,3244.37093,0.269832222718937
1.5669857,756.8262,2478.762,0.32647426,3235.5882,0.26910176877006
1.5700931,755.44347,2471.3922,0.32636768,3226.83567,0.268373826535566
1.5732067,754.14234,2464.0795,0.32626372,3218.22184,0.267657419889972
1.5763264,752.82052,2456.8179,0.32616303,3209.63842,0.266943542424324
1.5794524,751.53009,2449.5795,0.32606627,3201.10959,0.266234205173515
1.5825845,750.25978,2442.3923,0.32597443,3192.65208,0.265530799560776
1.5857229,748.99993,2435.2796,0.32588462,3184.27953,0.264834460016048
1.5888675,747.80802,2428.2115,0.32579938,3176.01952,0.264147480350014
1.5920183,746.63623,2421.152,0.32571531,3167.78823,0.263462889307724
1.5951754,745.439,2414.1855,0.32563405,3159.6245,0.262783917186747
1.5983387,744.25951,2407.2706,0.32555626,3151.53011,0.262110712028528
1.6015083,743.11708,2400.3797,0.32547832,3143.49678,0.261442585190844
1.6046842,742.01452,2393.5202,0.32540332,3135.53472,0.260780385832763
1.6078663,740.91817,2386.7169,0.3253304,3127.63507,0.260123377073841
1.6110548,739.88745,2379.9273,0.32526158,3119.81475,0.259472966139487
1.6142496,738.86966,2373.2039,0.32519235,3112.07356,0.25882913639583
1.6174508,737.82121,2366.5112,0.3251248,3104.33241,0.258185309978947
1.6206583,736.86654,2359.8229,0.32506081,3096.68944,0.257549649128887
1.6238722,735.89129,2353.1654,0.32499585,3089.05669,0.256914838269588
1.6270924,734.89128,2346.564,0.32493326,3081.45528,0.256282633937731
1.630319,733.95321,2339.9652,0.32487184,3073.91841,0.255655797355749
1.633552,733.02507,2333.3776,0.32480951,3066.40267,0.25503071814214
1.6367914,732.07423,2326.8166,0.32474805,3058.89083,0.254405963288999
1.6400373,731.15099,2320.2626,0.32468726,3051.41359,0.253784086095381
1.6432896,730.25447,2313.7077,0.3246264,3043.96217,0.253164356334391
1.6465483,729.33186,2307.1865,0.32456594,3036.51836,0.252545259492157
1.6498135,728.41613,2300.671,0.32450436,3029.08713,0.251927208920352
1.6530852,727.5502,2294.1232,0.32444198,3021.6734,0.251310613812179
1.6563634,726.69104,2287.5918,0.32437911,3014.28284,0.250695945737854
1.659648,725.82971,2281.0476,0.32431441,3006.87731,0.250080032618354
1.6629392,724.96251,2274.5087,0.3242485,2999.47121,0.249464072092324
1.6662369,724.11337,2267.9717,0.32417921,2992.08507,0.248849771626528
1.6695411,723.27577,2261.3918,0.32410746,2984.66757,0.248232862969904
1.6728519,722.45839,2254.7855,0.32403515,2977.24389,0.247615440326694
1.6761693,721.61149,2248.1907,0.32395781,2969.80219,0.24699651897179
1.6794932,720.80438,2241.5399,0.32387953,2962.34428,0.246376249441715
1.6828238,719.96423,2234.8849,0.32379481,2954.84913,0.245752882685032
1.6861609,719.11841,2228.1945,0.32370765,2947.31291,0.245126100163128
1.6895047,718.32862,2221.4461,0.32361782,2939.77472,0.244499153797603
1.6928551,717.49737,2214.6926,0.32352266,2932.18997,0.243868335067123
1.6962121,716.67406,2207.8813,0.32342244,2924.55536,0.243233369512832
1.6995758,715.86552,2201.0195,0.32331702,2916.88502,0.242595432317652
1.7029461,715.00219,2194.1441,0.32320765,2909.14629,0.241951807170597
1.7063232,714.178,2187.1801,0.32309618,2901.3581,0.241304068467471
1.7097069,713.32435,2180.2,0.32297861,2893.52435,0.240652540568741
1.7130973,712.494,2173.1446,0.32285569,2885.6386,0.239996687863789
1.7164945,711.60904,2166.0629,0.32273077,2877.67194,0.239334105926697
1.7198984,710.7673,2158.9001,0.32260108,2869.6674,0.238668373534611
1.7233091,709.8722,2151.7293,0.32246759,2861.6015,0.237997537871184
1.7267265,708.96683,2144.5033,0.32233032,2853.47013,0.237321257110387
1.7301507,708.05575,2137.2138,0.32219142,2845.26955,0.236639220198848
1.7335817,707.14474,2129.8946,0.32204741,2837.03934,0.235954718979456
1.7370195,706.1823,2122.5352,0.32190388,2828.7175,0.235262596952487
1.7404641,705.24987,2115.0972,0.32175751,2820.34707,0.234566433726782
1.7439155,704.28027,2107.6398,0.32161093,2811.92007,0.233865565610924
1.7473738,703.3019,2100.1301,0.32146212,2803.432,0.233159618342837
1.750839,702.34177,2092.5842,0.32131256,2794.92597,0.232452177353217
1.754311,701.31092,2085.0465,0.32116188,2786.35742,0.23173953661581
1.7577899,700.30234,2077.4563,0.32101219,2777.75864,0.23102438166894
1.7612757,699.26519,2069.8582,0.32086259,2769.12339,0.23030619353586
1.7647684,698.21502,2062.2384,0.32071345,2760.45342,0.229585117762935
1.768268,697.13654,2054.6233,0.32056648,2751.75984,0.228862078361646
1.7717746,696.06883,2046.9876,0.32041992,2743.05643,0.228138221405643
1.7752881,695.03476,2039.3078,0.32027474,2734.34256,0.227413494498235
1.7788086,693.97805,2031.6348,0.32013056,2725.61285,0.226687450188317
1.7823361,692.93702,2023.9689,0.31999065,2716.90592,0.2259633004762
1.7858706,691.87442,2016.2959,0.31984966,2708.17032,0.225236766298808
1.7894121,690.80558,2008.6388,0.31971341,2699.44438,0.22451103553734
1.7929606,689.71577,2001.0196,0.31957799,2690.73537,0.223786712832975
1.7965161,688.6399,1993.3927,0.3194461,2682.0326,0.223062909105356
1.8000787,687.57858,1985.796,0.31931526,2673.37458,0.222342827206168
1.8036484,687.58698,1972.0464,0.3195111,2659.63338,0.221199980528392
1.8072251,690.09604,1943.3515,0.32052726,2633.44754,0.219022121225799
1.8108089,692.4811,1914.7563,0.32157195,2607.2374,0.216842240907991
1.8143999,694.74879,1886.3207,0.32263567,2581.06949,0.214665872831851
1.8179979,696.92073,1858.1025,0.32370569,2555.02323,0.212499622307187
1.8216031,698.95409,1830.1968,0.32477228,2529.15089,0.210347836595946
1.8252155,700.89529,1802.6546,0.3258196,2503.54989,0.208218618056244
1.828835,702.73046,1775.5143,0.32684088,2478.24476,0.206114006832246
1.8324617,704.48173,1748.8319,0.32781772,2453.31363,0.204040500945299
1.8360955,706.12239,1722.6658,0.3287439,2428.78819,0.202000736032117
1.8397366,706.08947,1709.8485,0.32892533,2415.93797,0.200931991582164
1.8433849,705.13664,1704.0727,0.32872808,2409.20934,0.200372375795952
1.8470405,704.18244,1698.322,0.32853051,2402.50444,0.199814733618426
1.8507033,703.27743,1692.5815,0.32833051,2395.85893,0.19926203086862
1.8543733,702.34201,1686.8755,0.32812822,2389.21751,0.198709668281458
1.8580506,701.4087,1681.1993,0.3279243,2382.608,0.198159959628267
1.8617353,700.50736,1675.5412,0.32772136,2376.04856,0.19761441526445
1.8654272,699.57789,1669.9157,0.32751504,2369.49359,0.19706924266763
1.8691264,698.65924,1664.3389,0.32730983,2362.99814,0.196529020310546
1.872833,697.74891,1658.7692,0.32710225,2356.51811,0.195990080424845
1.876547,696.9145,1652.7243,0.3269186,2349.6388,0.195417932680915
1.8802683,696.08005,1646.7201,0.32673478,2342.80015,0.194849166602772
1.8839969,695.24337,1640.7591,0.32654892,2336.00247,0.194283807972915
1.887733,694.4275,1634.8159,0.3263617,2329.2434,0.193721660511677
1.8914765,693.62576,1628.9238,0.32617207,2322.54956,0.193164938187166
1.8952274,692.8007,1623.0617,0.32598177,2315.8624,0.192608771433916
1.8989857,691.98422,1617.2333,0.32579087,2309.21752,0.192056121080801
1.9027515,691.16493,1611.4584,0.32559947,2302.62333,0.191507686582058
1.9065248,690.3956,1605.69,0.32540382,2296.0856,0.190963947824839
1.9103056,689.69217,1599.9689,0.32521142,2289.66107,0.190429623838086
1.9140938,689.06355,1594.284,0.32502088,2283.34755,0.189904532480921
1.9178896,688.48733,1588.6054,0.32482729,2277.09273,0.189384323164624
1.9216928,687.88167,1582.9932,0.32463336,2270.87487,0.188867187787519
1.9255037,687.30333,1577.3921,0.32443706,2264.69543,0.188353247776856
1.9293221,686.71384,1571.8547,0.32424347,2258.56854,0.187843678315557
1.933148,686.15237,1566.324,0.32404762,2252.47637,0.187336996494104
1.9369816,685.6037,1560.8387,0.32385111,2246.4424,0.186835155128845
1.9408227,685.02076,1555.4056,0.32365207,2240.42636,0.186334804990038
1.9446715,684.47323,1549.9759,0.32345327,2234.44913,0.18583768265372
1.9485279,683.80726,1544.5934,0.32325172,2228.40066,0.18533463533288
1.9523919,683.13384,1539.2237,0.32304851,2222.35754,0.184832032968064
1.9562636,682.43381,1533.9088,0.32284498,2216.34261,0.184331775147237
1.960143,681.78361,1528.6011,0.32263946,2210.38471,0.183836260474462
1.9640301,681.10718,1523.3352,0.32243377,2204.44238,0.183342040748474
1.9679249,680.43007,1518.0975,0.32222656,2198.52757,0.182850109843009
1.9718274,679.77314,1512.8894,0.32201903,2192.66254,0.182362319107806
1.9757376,679.14357,1507.6859,0.32180865,2186.82947,0.181877186465043
1.9796556,678.51014,1502.5263,0.32159668,2181.03644,0.18139538392307
1.9835814,677.81866,1497.3935,0.32138469,2175.21216,0.180910982338897
1.9875149,676.71353,1492.3317,0.32115952,2169.04523,0.180398082776808
1.9914563,675.65686,1487.2898,0.32093281,2162.94666,0.179890868671512
1.9954055,674.58776,1482.2504,0.32070475,2156.83816,0.179382828694567
1.9993625,673.53585,1477.2398,0.32047285,2150.77565,0.178878613676047
2.0033273,672.46436,1472.2508,0.32024087,2144.71516,0.178374566659615
2.0073,671.38763,1467.2872,0.32000678,2138.67483,0.177872196337287
2.0112806,670.35402,1462.3054,0.31976726,2132.65942,0.177371898595171
2.0152691,669.29601,1457.3575,0.31952705,2126.65351,0.176872390961884
2.0192655,668.25989,1452.3957,0.31928023,2120.65559,0.176373547851706
2.0232698,667.15671,1447.4212,0.3190339,2114.57791,0.17586807115414
2.0272821,665.93608,1442.4461,0.31878069,2108.38218,0.17535277631476
2.0313023,664.71545,1437.4862,0.31852546,2102.20165,0.174838745649505
2.0353305,663.50291,1432.5022,0.31826543,2096.00511,0.17432338344295
2.0393667,662.29828,1427.5369,0.31800354,2089.83518,0.17381023437281
2.0434108,661.08671,1422.5591,0.31773632,2083.64581,0.173295468490497
2.047463,659.86907,1417.5992,0.31746415,2077.46827,0.1727816865016
2.0515233,658.64027,1412.6337,0.3171908,2071.27397,0.17226651059439
2.0555916,657.46957,1407.6376,0.31691071,2065.10717,0.171753621844317
2.0596679,656.22355,1402.6844,0.31662965,2058.90795,0.171238036743903
2.0637524,654.88522,1397.6774,0.31634152,2052.56262,0.170710299769702
2.0678449,653.48291,1392.6649,0.31605012,2046.14781,0.170176784189034
2.0719456,652.12539,1387.6082,0.31575478,2039.73359,0.169643317678283
2.0760544,650.73998,1382.5808,0.31545663,2033.32078,0.169109968436317
2.0801713,649.31778,1377.5623,0.31515641,2026.88008,0.168574299601167
2.0842964,647.93602,1372.5181,0.31485271,2020.45412,0.168039856682243
2.0884297,646.52901,1367.4649,0.31454436,2013.99391,0.167502565213067
2.0925711,645.11452,1362.445,0.31423678,2007.55952,0.166967421176518
2.0967208,643.73,1357.3943,0.31392369,2001.1243,0.166432208109409
2.1008787,642.34805,1352.3616,0.31361162,1994.70965,0.165898705835838
2.1050449,641.11485,1347.2729,0.31330034,1988.38775,0.165372917519516
2.1092193,639.90845,1342.1769,0.31298947,1982.08535,0.164848751005528
2.113402,638.66862,1337.119,0.31267576,1975.78762,0.164324972892406
2.117593,637.43213,1332.0427,0.31236176,1969.47483,0.163799942248866
2.1217923,636.20049,1326.9786,0.31204578,1963.17909,0.163276329642752
2.126,634.99459,1321.8981,0.31172987,1956.89269,0.16275349383837
2.130216,633.74267,1316.8488,0.31141313,1950.59147,0.162229425464215
2.1344403,632.53152,1311.7844,0.31109537,1944.31592,0.161707492047284
2.138673,631.27962,1306.7541,0.3107774,1938.03372,0.161185005554174
2.1429141,630.07902,1301.6949,0.31046066,1931.77392,0.160664382054513
2.1471637,628.9042,1296.6226,0.31014518,1925.5268,0.160144813142214
2.1514216,627.72581,1291.5592,0.30982977,1919.28501,0.159625687522554
2.155688,626.57856,1286.5089,0.30951411,1913.08746,0.159110241314955
2.1599628,625.4195,1281.4771,0.30919796,1906.8966,0.158595351510311
2.1642462,624.248,1276.4794,0.3088834,1900.7274,0.158082263153796
2.168538,623.07461,1271.4881,0.30856772,1894.56271,0.157569549891052
2.1728383,621.91425,1266.5214,0.30825287,1888.43565,0.157059966290963
2.1771472,620.73965,1261.5826,0.30793682,1882.32225,0.156551518784201
2.1814646,619.59738,1256.6597,0.30762034,1876.25708,0.156047082535209
2.1857906,618.46942,1251.7438,0.30730474,1870.21322,0.155544418625074
2.1901251,617.35139,1246.8433,0.30698945,1864.19469,0.155043861394585
2.1944683,616.20746,1241.9778,0.30667412,1858.18526,0.154544061005184
2.19882,615.11409,1237.121,0.30635906,1852.23509,0.154049189231489
2.2031804,613.99814,1232.3193,0.30604249,1846.31744,0.153557022125068
2.2075494,612.90004,1227.5467,0.30572737,1840.44674,0.153068759819649
2.2119271,611.79549,1222.8118,0.30541075,1834.60729,0.15258309655643
2.2163135,610.67289,1218.0981,0.30509482,1828.77099,0.152097695276665
2.2207086,609.57132,1213.3985,0.30477729,1822.96982,0.15161521573618
2.2251124,608.48331,1208.7202,0.30446024,1817.20351,0.15113563547925
2.2295249,607.39275,1204.0327,0.30414507,1811.42545,0.150655077982452
2.2339462,606.31932,1199.3694,0.30382698,1805.68872,0.150177957874907
